Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
963,625;1,982;221,001;183,056;0,855;3,332;0;;;;;;;
964,4375;2,019;225,425;191,63;0,872;3,487;0;;;;;;;
965,25;2,076;229,846;196,556;0,89;3,646;0;;;;;;;
966,0625;2,046;235,733;201,049;0,911;3,809;0;;;;;;;
966,875;2,081;240,172;200,238;0,932;3,97;0;;;;;;;
967,6875;2,136;244,626;202,162;0,956;4,133;0;;;;;;;
968,5;2,179;249,082;205,016;0,98;4,3;0;;;;;;;
969,3125;2,327;255,017;210,91;1,012;4,471;0;;;;;;;
970,125;2,367;259,449;220,692;1,031;4,648;0;;;;;;;
970,9375;2,367;263,236;229,476;1,045;4,836;0;;;;;;;
971,75;2,489;263,295;242,671;1,057;5,029;0;;;;;;;
972,5625;2,457;263,286;252,363;1,055;5,235;0;;;;;;;
973,375;2,315;263,268;259,93;1,052;5,447;0;;;;;;;
974,1875;2,265;263,169;286,317;1,032;5,672;0;;;;;;;
975;2,108;263,012;289,809;1,001;5,909;0;;;;;;;
975,8125;2;262,861;280,585;0,971;6,139;0;;;;;;;
976,625;2,01;262,765;268,423;0,951;6,355;0;;;;;;;
977,4375;2,075;262,733;252,958;0,945;6,565;0;;;;;;;
978,25;2,165;262,756;244,225;0,949;6,765;0;;;;;;;
979,0625;2,282;262,809;233,198;0,96;6,953;0;;;;;;;
979,875;2,356;262,819;254,902;0,962;7,158;0;;;;;;;
980,6875;2,285;262,783;266,809;0,955;7,371;0;;;;;;;
981,5;2,189;262,707;270,904;0,94;7,592;0;;;;;;;
982,3125;2,143;255,568;291,505;0,899;7,827;0;;;;;;;
983,125;1,987;251,02;310,798;0,851;8,077;0;;;;;;;
983,9375;1,786;246,414;319,046;0,791;8,335;0;;;;;;;
984,75;1,632;241,793;311,391;0,727;8,591;0;;;;;;;
985,5625;1,432;235,71;285,921;0,658;8,827;0;;;;;;;
986,375;1,395;231,26;250,461;0,629;9,035;0;;;;;;;
987,1875;1,488;226,907;222,261;0,619;9,22;0;;;;;;;
988;1,613;222,603;212,854;0,619;9,395;0;;;;;;;
988,8125;1,795;216,826;220,273;0,612;9,57;0;;;;;;;
989,625;1,804;212,429;231,129;0,593;9,756;0;;;;;;;
990,4375;1,695;207,972;242,71;0,563;9,957;0;;;;;;;
991,25;1,639;203,487;242,614;0,526;10,15;0;;;;;;;
992,0625;1,482;197,495;239,335;0,476;10,346;0;;;;;;;
992,875;1,315;192,994;241,577;0,437;10,546;0;;;;;;;
993,6875;1,223;188,461;243,224;0,391;10,741;0;;;;;;;
994,5;1,086;183,912;235,359;0,342;10,934;0;;;;;;;
995,3125;0,99;177,911;223,515;0,29;11,12;0;;;;;;;
996,125;0,993;173,409;212,828;0,25;11,291;0;;;;;;;
996,9375;0,982;168,947;204,18;0,218;11,461;0;;;;;;;
997,75;0,979;164,51;196,59;0,192;11,622;0;;;;;;;
998,5625;0,975;158,574;189,449;0,153;11,773;0;;;;;;;
999,375;0,967;154,158;181,799;0,13;11,923;0;;;;;;;
1000,1875;0,938;149,731;174,612;0,105;12,066;0;;;;;;;
1001;0,886;145,331;162,05;0,086;12,197;0;;;;;;;
1001,8125;0,881;139,497;153,991;0,067;12,326;0;;;;;;;
1002,625;0,893;135,132;144,462;0,055;12,442;0;;;;;;;
1003,4375;0,869;130,79;138,848;0,048;12,554;0;;;;;;;
1004,25;0,935;126,462;118,877;0,043;12,657;0;;;;;;;
1005,0625;0,99;120,76;108,21;0,05;12,745;0;;;;;;;
1005,875;1,044;116,509;97,515;0,061;12,826;0;;;;;;;
1006,6875;1,169;112,259;90,621;0,071;12,902;0;;;;;;;
1007,5;1,218;108,025;85,332;0,085;12,971;0;;;;;;;
1008,3125;1,265;102,374;80,875;0,103;13,038;0;;;;;;;
1009,125;1,322;98,136;76,559;0,116;13,103;0;;;;;;;
1009,9375;1,312;93,898;74,652;0,129;13,161;0;;;;;;;
1010,75;1,367;89,666;65,435;0,143;13,216;0;;;;;;;
1011,5625;1,416;84,034;59,573;0,165;13,265;0;;;;;;;
1012,375;1,428;79,811;54,249;0,181;13,309;0;;;;;;;
1013,1875;1,521;75,588;51,299;0,197;13,352;0;;;;;;;
1014;1,537;71,36;48,451;0,212;13,392;0;;;;;;;
1014,8125;1,518;65,707;46,306;0,229;13,429;0;;;;;;;
1015,625;1,593;61,469;42,352;0,242;13,465;0;;;;;;;
1016,4375;1,585;57,213;40,826;0,252;13,498;0;;;;;;;
1017,25;1,556;52,961;36,045;0,262;13,527;0;;;;;;;
1018,0625;1,625;47,283;33,585;0,274;13,555;0;;;;;;;
1018,875;1,613;43,029;27,777;0,284;13,579;0;;;;;;;
1019,6875;1,601;38,76;24,552;0,291;13,601;0;;;;;;;
1020,5;1,642;34,486;22,965;0,297;13,62;0;;;;;;;
1021,3125;1,608;28,787;18,394;0,305;13,637;0;;;;;;;
1022,125;1,62;24,508;15,126;0,31;13,651;0;;;;;;;
1022,9375;1,65;20,219;12,249;0,313;13,662;0;;;;;;;
1023,75;1,601;15,927;12,438;0,315;13,673;0;;;;;;;
1024,5625;1,61;10,18;11,798;0,314;13,681;0;;;;;;;
1025,375;1,609;5,867;8,431;0,312;13,688;0;;;;;;;
1026,1875;1,518;1,547;5,915;0,309;13,693;0;;;;;;;
1027;1,48;1,526;0,777;0,305;13,696;0;;;;;;;
1027,8125;1,458;1,524;-1,424;0,304;13,696;0;;;;;;;
1028,625;1,435;1,524;-0,028;0,304;13,696;0;;;;;;;
1029,4375;1,508;1,528;-0,098;0,305;13,695;0;;;;;;;
1030,25;1,475;1,526;0,843;0,305;13,696;0;;;;;;;
1031,0625;1,432;1,528;0,312;0,305;13,695;0;;;;;;;
1031,875;1,504;1,53;-1,717;0,305;13,694;0;;;;;;;
1032,6875;1,481;1,527;1,704;0,305;13,695;0;;;;;;;
1033,5;1,462;1,531;0,558;0,306;13,695;0;;;;;;;
1034,3125;1,514;1,529;0,518;0,305;13,694;0;;;;;;;
1035,125;1,468;1,53;0,167;0,305;13,695;0;;;;;;;
1035,9375;1,485;1,527;0,807;0,305;13,695;0;;;;;;;
1036,75;1,53;1,527;0,053;0,305;13,695;0;;;;;;;
1037,5625;1,483;1,532;-0,278;0,306;13,694;0;;;;;;;
1038,375;1,508;1,529;0,605;0,305;13,696;0;;;;;;;
1039,1875;1,514;1,529;-1,391;0,305;13,695;0;;;;;;;
1040;1,466;1,527;0,447;0,305;13,694;0;;;;;;;
1040,8125;1,541;1,528;0,469;0,305;13,695;0;;;;;;;
1041,625;1,508;1,53;-0,177;0,306;13,695;0;;;;;;;
1042,4375;1,492;1,53;-0,319;0,305;13,694;0;;;;;;;
1043,25;1,545;1,528;-1,975;0,305;13,694;0;;;;;;;
1044,0625;1,523;1,531;0,363;0,306;13,695;0;;;;;;;
1044,875;1,478;1,529;-0,7;0,305;13,694;0;;;;;;;
1045,6875;1,546;1,529;-0,033;0,305;13,694;0;;;;;;;
1046,5;1,53;1,534;-1,858;0,306;13,695;0;;;;;;;
1047,3125;1,508;1,531;-0,755;0,306;13,694;0;;;;;;;
1048,125;1,57;1,528;-0,441;0,305;13,694;0;;;;;;;
1048,9375;1,514;1,534;-0,162;0,306;13,695;0;;;;;;;
1049,75;1,512;1,53;-0,908;0,305;13,694;0;;;;;;;
1050,5625;1,56;1,529;0,404;0,305;13,694;0;;;;;;;
1051,375;1,514;1,531;0,091;0,306;13,695;0;;;;;;;
1052,1875;1,542;1,532;0,25;0,306;13,694;0;;;;;;;
1053;1,542;1,536;-0,431;0,307;13,694;0;;;;;;;
1053,8125;1,524;1,535;-0,674;0,306;13,694;0;;;;;;;
1054,625;1,571;1,531;0,625;0,306;13,694;0;;;;;;;
1055,4375;1,57;1,536;-1,23;0,307;13,694;0;;;;;;;
1056,25;1,53;1,532;-1,128;0,306;13,695;0;;;;;;;
1057,0625;1,584;1,529;0,124;0,305;13,694;0;;;;;;;
1057,875;1,555;1,53;1,088;0,305;13,695;0;;;;;;;
1058,6875;1,512;1,532;-0,967;0,306;13,695;0;;;;;;;
1059,5;1,599;1,53;-0,053;0,305;13,694;0;;;;;;;
1060,3125;1,564;1,527;0,212;0,305;13,695;0;;;;;;;
1061,125;1,522;1,526;0,099;0,305;13,694;0;;;;;;;
1061,9375;1,579;1,529;0,273;0,305;13,694;0;;;;;;;
1062,75;1,557;1,531;-0,631;0,306;13,694;0;;;;;;;
1063,5625;1,555;1,53;0,618;0,305;13,694;0;;;;;;;
1064,375;1,587;1,528;0,251;0,305;13,695;0;;;;;;;
1065,1875;1,548;1,527;0,331;0,305;13,695;0;;;;;;;
1066;1,576;1,528;0,027;0,305;13,696;0;;;;;;;
1066,8125;1,601;1,528;0,101;0,305;13,695;0;;;;;;;
1067,625;1,551;1,52;1,218;0,304;13,696;0;;;;;;;
1068,4375;1,597;1,521;1,176;0,304;13,696;0;;;;;;;
1069,25;1,582;1,516;1,556;0,303;13,697;0;;;;;;;
1070,0625;1,549;1,518;1,751;0,303;13,697;0;;;;;;;
1070,875;1,583;1,514;0,569;0,302;13,698;0;;;;;;;
1071,6875;1,584;1,514;-1,096;0,302;13,698;0;;;;;;;
1072,5;1,536;1,512;-0,117;0,302;13,698;0;;;;;;;
1073,3125;1,618;1,515;-0,963;0,302;13,699;0;;;;;;;
1074,125;1,592;1,51;-0,182;0,302;13,699;0;;;;;;;
1074,9375;1,564;1,505;2,07;0,3;13,699;0;;;;;;;
1075,75;1,627;1,5;1,382;0,299;13,701;0;;;;;;;
1076,5625;1,575;1,491;0,256;0,298;13,702;0;;;;;;;
1077,375;1,557;1,492;0,455;0,298;13,702;0;;;;;;;
1078,1875;1,594;1,484;1,759;0,296;13,703;0;;;;;;;
1079;1,567;1,483;0,894;0,296;13,704;0;;;;;;;
1079,8125;1,564;1,483;1,065;0,296;13,705;0;;;;;;;
1080,625;1,597;1,477;-0,086;0,295;13,705;0;;;;;;;
1081,4375;1,565;1,475;0,144;0,294;13,705;0;;;;;;;
1082,25;1,601;1,475;0,091;0,294;13,706;0;;;;;;;
1083,0625;1,601;1,471;0,107;0,294;13,706;0;;;;;;;
1083,875;1,557;1,469;0,325;0,293;13,707;0;;;;;;;
1084,6875;1,626;1,462;1,643;0,292;13,708;0;;;;;;;
1085,5;1,594;1,468;-0,628;0,293;13,708;0;;;;;;;
1086,3125;1,568;1,461;0,821;0,292;13,709;0;;;;;;;
1087,125;1,62;1,457;1,376;0,291;13,71;0;;;;;;;
1087,9375;1,61;1,453;-0,039;0,29;13,711;0;;;;;;;
1088,75;1,557;1,452;-1,908;0,29;13,711;0;;;;;;;
1089,5625;1,625;1,443;0,417;0,288;13,712;0;;;;;;;
1090,375;1,585;1,442;0,288;0,288;13,712;0;;;;;;;
1091,1875;1,568;1,435;1,686;0,286;13,713;0;;;;;;;
1092;1,61;1,437;-0,116;0,287;13,713;0;;;;;;;
1092,8125;1,584;1,433;1,062;0,286;13,714;0;;;;;;;
1093,625;1,601;1,43;1,079;0,286;13,715;0;;;;;;;
1094,4375;1,609;1,427;1,256;0,285;13,716;0;;;;;;;
1095,25;1,583;1,423;0,149;0,284;13,715;0;;;;;;;
1096,0625;1,623;1,418;1,475;0,283;13,716;0;;;;;;;
1096,875;1,619;1,416;1,335;0,283;13,717;0;;;;;;;
1097,6875;1,591;1,412;2,198;0,282;13,718;0;;;;;;;
1098,5;1,635;1,411;0,16;0,282;13,719;0;;;;;;;
1099,3125;1,614;1,408;0,148;0,281;13,719;0;;;;;;;
1100,125;1,568;1,406;-0,203;0,281;13,72;0;;;;;;;
1100,9375;1,647;1,406;0,696;0,281;13,72;0;;;;;;;
1101,75;1,616;1,401;0,555;0,28;13,721;0;;;;;;;
1102,5625;1,563;1,394;0,951;0,278;13,721;0;;;;;;;
1103,375;1,646;1,394;1,424;0,278;13,723;0;;;;;;;
1104,1875;1,612;1,391;-0,271;0,278;13,722;0;;;;;;;
1105;1,582;1,382;0,933;0,276;13,724;0;;;;;;;
1105,8125;1,623;1,368;4,608;0,273;13,727;0;;;;;;;
1106,625;1,585;1,362;0,603;0,272;13,728;0;;;;;;;
1107,4375;1,589;1,361;1,825;0,272;13,729;0;;;;;;;
1108,25;1,625;1,357;-0,03;0,271;13,729;0;;;;;;;
1109,0625;1,599;1,364;-2,753;0,272;13,728;0;;;;;;;
1109,875;1,627;1,361;1,12;0,272;13,727;0;;;;;;;
1110,6875;1,635;1,36;2,602;0,272;13,729;0;;;;;;;
1111,5;1,591;1,36;0,878;0,271;13,728;0;;;;;;;
1112,3125;1,65;1,358;0,374;0,271;13,729;0;;;;;;;
1113,125;1,633;1,361;0,114;0,272;13,728;0;;;;;;;
1113,9375;1,601;1,361;0,33;0,272;13,729;0;;;;;;;
1114,75;1,65;1,355;-0,886;0,27;13,729;0;;;;;;;
1115,5625;1,643;1,362;-0,75;0,272;13,728;0;;;;;;;
1116,375;1,592;1,362;-0,306;0,272;13,728;0;;;;;;;
1117,1875;1,663;1,367;0,302;0,273;13,728;0;;;;;;;
1118;1,653;1,359;-0,027;0,271;13,728;0;;;;;;;
1118,8125;1,61;1,359;0,416;0,271;13,728;0;;;;;;;
1119,625;1,669;1,362;-0,831;0,272;13,728;0;;;;;;;
1120,4375;1,632;1,363;-0,068;0,272;13,728;0;;;;;;;
1121,25;1,626;1,364;-0,536;0,272;13,727;0;;;;;;;
1122,0625;1,662;1,359;0,6;0,271;13,728;0;;;;;;;
1122,875;1,626;1,363;0,345;0,272;13,729;0;;;;;;;
1123,6875;1,658;1,361;-0,179;0,272;13,728;0;;;;;;;
1124,5;1,677;1,36;-0,528;0,272;13,728;0;;;;;;;
1125,3125;1,633;1,36;0,584;0,272;13,728;0;;;;;;;
1126,125;1,688;1,361;0,39;0,272;13,728;0;;;;;;;
1126,9375;1,667;1,361;0,155;0,272;13,728;0;;;;;;;
1127,75;1,635;1,359;0,906;0,271;13,728;0;;;;;;;
1128,5625;1,703;1,366;-1,262;0,273;13,727;0;;;;;;;
1129,375;1,665;1,364;0,147;0,272;13,727;0;;;;;;;
1130,1875;1,636;1,364;-0,706;0,272;13,728;0;;;;;;;
1131;1,688;1,363;0,783;0,272;13,728;0;;;;;;;
1131,8125;1,677;1,365;-1,414;0,272;13,728;0;;;;;;;
1132,625;1,636;1,362;-0,011;0,272;13,728;0;;;;;;;
1133,4375;1,694;1,363;-0,738;0,272;13,728;0;;;;;;;
1134,25;1,677;1,361;0,742;0,272;13,728;0;;;;;;;
1135,0625;1,662;1,365;-0,548;0,272;13,729;0;;;;;;;
1135,875;1,703;1,363;0,665;0,272;13,728;0;;;;;;;
1136,6875;1,669;1,363;0,281;0,272;13,728;0;;;;;;;
1137,5;1,696;1,367;0,412;0,273;13,727;0;;;;;;;
1138,3125;1,707;1,365;-1,197;0,273;13,728;0;;;;;;;
1139,125;1,666;1,364;0,876;0,272;13,728;0;;;;;;;
1139,9375;1,704;1,362;1,102;0,272;13,728;0;;;;;;;
1140,75;1,694;1,365;-0,012;0,272;13,727;0;;;;;;;
1141,5625;1,655;1,365;0,704;0,272;13,728;0;;;;;;;
1142,375;1,722;1,366;-1,317;0,273;13,727;0;;;;;;;
1143,1875;1,693;1,367;-0,494;0,273;13,728;0;;;;;;;
1144;1,663;1,363;0,862;0,272;13,727;0;;;;;;;
1144,8125;1,722;1,37;-2,663;0,273;13,726;0;;;;;;;
1145,625;1,712;1,371;-0,918;0,274;13,728;0;;;;;;;
1146,4375;1,661;1,368;0,149;0,273;13,727;0;;;;;;;
1147,25;1,735;1,367;-0,194;0,273;13,726;0;;;;;;;
1148,0625;1,718;1,365;0,683;0,272;13,727;0;;;;;;;
1148,875;1,692;1,369;0,836;0,273;13,727;0;;;;;;;
1149,6875;1,742;1,368;0,102;0,273;13,726;0;;;;;;;
1150,5;1,703;1,37;0,39;0,273;13,727;0;;;;;;;
1151,3125;1,707;1,366;1,408;0,273;13,728;0;;;;;;;
1152,125;1,735;1,365;0,814;0,273;13,727;0;;;;;;;
1152,9375;1,695;1,365;1,294;0,273;13,727;0;;;;;;;
1153,75;1,729;1,369;1,288;0,273;13,727;0;;;;;;;
1154,5625;1,727;1,366;0,967;0,273;13,727;0;;;;;;;
1155,375;1,696;1,369;0,869;0,273;13,727;0;;;;;;;
1156,1875;1,755;1,368;0,104;0,273;13,727;0;;;;;;;
1157;1,746;1,37;-1,877;0,274;13,726;0;;;;;;;
1157,8125;1,707;1,371;1,287;0,274;13,726;0;;;;;;;
1158,625;1,771;1,37;0,706;0,274;13,727;0;;;;;;;
1159,4375;1,746;1,366;1,008;0,273;13,727;0;;;;;;;
1160,25;1,691;1,372;-0,076;0,274;13,727;0;;;;;;;
1161,0625;1,754;1,365;0,705;0,273;13,727;0;;;;;;;
1161,875;1,73;1,37;0,283;0,273;13,727;0;;;;;;;
1162,6875;1,712;1,369;0,113;0,273;13,726;0;;;;;;;
1163,5;1,763;1,368;-0,991;0,273;13,726;0;;;;;;;
1164,3125;1,745;1,372;0,305;0,274;13,726;0;;;;;;;
1165,125;1,738;1,369;-0,455;0,273;13,727;0;;;;;;;
1165,9375;1,774;1,371;-0,144;0,274;13,725;0;;;;;;;
1166,75;1,737;1,371;0,757;0,274;13,726;0;;;;;;;
1167,5625;1,774;1,372;0,71;0,274;13,726;0;;;;;;;
1168,375;1,774;1,372;1,242;0,274;13,726;0;;;;;;;
1169,1875;1,749;1,372;-0,474;0,274;13,726;0;;;;;;;
1170;1,783;1,372;0,055;0,274;13,726;0;;;;;;;
1170,8125;1,75;1,371;1,817;0,274;13,727;0;;;;;;;
1171,625;1,723;1,371;-0,034;0,274;13,726;0;;;;;;;
1172,4375;1,797;1,374;0,669;0,274;13,726;0;;;;;;;
1173,25;1,775;1,372;0,378;0,274;13,726;0;;;;;;;
1174,0625;1,735;1,376;-0,407;0,275;13,726;0;;;;;;;
1174,875;1,813;1,376;-0,772;0,275;13,726;0;;;;;;;
1175,6875;1,78;1,378;0,253;0,275;13,726;0;;;;;;;
1176,5;1,745;1,377;-0,089;0,275;13,725;0;;;;;;;
1177,3125;1,804;1,372;1,241;0,274;13,725;0;;;;;;;
1178,125;1,765;1,374;0,797;0,274;13,726;0;;;;;;;
1178,9375;1,771;1,374;-0,807;0,274;13,726;0;;;;;;;
1179,75;1,806;1,377;-0,493;0,275;13,725;0;;;;;;;
1180,5625;1,757;1,376;0,109;0,275;13,726;0;;;;;;;
1181,375;1,782;1,372;-0,951;0,274;13,726;0;;;;;;;
1182,1875;1,793;1,376;-0,958;0,275;13,726;0;;;;;;;
1183;1,771;1,375;-1,531;0,275;13,725;0;;;;;;;
1183,8125;1,825;1,376;0,622;0,275;13,726;0;;;;;;;
1184,625;1,806;1,375;0,704;0,275;13,725;0;;;;;;;
1185,4375;1,77;1,372;-0,872;0,274;13,724;0;;;;;;;
1186,25;1,832;1,379;-0,455;0,275;13,725;0;;;;;;;
1187,0625;1,813;1,376;0,076;0,275;13,725;0;;;;;;;
1187,875;1,772;1,381;-0,928;0,276;13,725;0;;;;;;;
1188,6875;1,846;1,382;0,04;0,276;13,725;0;;;;;;;
1189,5;1,812;1,377;0,946;0,275;13,726;0;;;;;;;
1190,3125;1,762;1,365;5,837;0,272;13,728;0;;;;;;;
1191,125;1,812;1,334;9,625;0,266;13,735;0;;;;;;;
1191,9375;1,75;1,29;11,003;0,258;13,743;0;;;;;;;
1192,75;1,688;1,247;15,076;0,249;13,755;0;;;;;;;
1193,5625;1,703;1,192;8,068;0,238;13,762;0;;;;;;;
1194,375;1,673;1,164;9,952;0,232;13,768;0;;;;;;;
1195,1875;1,672;1,117;8,82;0,223;13,777;0;;;;;;;
1196;1,692;1,112;2,896;0,222;13,78;0;;;;;;;
1196,8125;1,666;1,079;5,476;0,215;13,785;0;;;;;;;
1197,625;1,707;1,082;-0,091;0,216;13,785;0;;;;;;;
1198,4375;1,697;1,076;1,307;0,215;13,786;0;;;;;;;
1199,25;1,688;1,067;1,926;0,213;13,788;0;;;;;;;
1200,0625;1,733;1,056;0,311;0,211;13,79;0;;;;;;;
1200,875;1,692;1,049;1,452;0,209;13,791;0;;;;;;;
1201,6875;1,67;1,041;1,604;0,208;13,792;0;;;;;;;
1202,5;1,745;1,038;2,645;0,207;13,793;0;;;;;;;
1203,3125;1,714;1,027;1,266;0,205;13,796;0;;;;;;;
1204,125;1,672;1,017;2,001;0,203;13,796;0;;;;;;;
1204,9375;1,734;1,014;0,506;0,202;13,797;0;;;;;;;
1205,75;1,703;1,01;1,679;0,202;13,799;0;;;;;;;
1206,5625;1,68;0,998;1,055;0,199;13,801;0;;;;;;;
1207,375;1,725;0,994;1,615;0,198;13,801;0;;;;;;;
1208,1875;1,688;0,987;-0,04;0,197;13,802;0;;;;;;;
1209;1,704;0,993;-0,087;0,198;13,803;0;;;;;;;
1209,8125;1,715;0,981;1,491;0,196;13,805;0;;;;;;;
1210,625;1,66;0,975;1,249;0,195;13,806;0;;;;;;;
1211,4375;1,71;0,973;0,318;0,194;13,805;0;;;;;;;
1212,25;1,708;0,97;1,179;0,194;13,806;0;;;;;;;
1213,0625;1,681;0,969;0,47;0,193;13,806;0;;;;;;;
1213,875;1,744;0,971;-0,985;0,194;13,807;0;;;;;;;
1214,6875;1,715;0,967;1,288;0,193;13,808;0;;;;;;;
1215,5;1,676;0,961;0,974;0,192;13,809;0;;;;;;;
1216,3125;1,742;0,956;0,395;0,191;13,809;0;;;;;;;
1217,125;1,718;0,958;-0,762;0,191;13,81;0;;;;;;;
1217,9375;1,676;0,95;0,289;0,19;13,811;0;;;;;;;
1218,75;1,738;0,951;0,731;0,19;13,81;0;;;;;;;
1219,5625;1,696;0,944;2,293;0,188;13,811;0;;;;;;;
1220,375;1,677;0,944;0,451;0,188;13,812;0;;;;;;;
1221,1875;1,72;0,939;-0,071;0,187;13,812;0;;;;;;;
1222;1,693;0,938;-0,051;0,187;13,812;0;;;;;;;
1222,8125;1,72;0,942;1,6;0,188;13,813;0;;;;;;;
1223,625;1,734;0,938;0,363;0,187;13,812;0;;;;;;;
1224,4375;1,708;0,939;0,552;0,187;13,812;0;;;;;;;
1225,25;1,731;0,937;1,918;0,187;13,814;0;;;;;;;
1226,0625;1,735;0,936;-0,08;0,187;13,814;0;;;;;;;
1226,875;1,61;-3,418;4,746;0,183;13,816;0;;;;;;;
1227,6875;1,625;-7,783;0,939;0,177;13,817;0;;;;;;;
1228,5;1,564;-12,167;0,415;0,167;13,818;0;;;;;;;
1229,3125;1,471;-18,036;1,545;0,149;13,819;0;;;;;;;
1230,125;1,461;-22,459;2,14;0,131;13,821;0;;;;;;;
1230,9375;1,386;-26,894;1,8;0,111;13,823;0;;;;;;;
1231,75;1,266;-31,342;1,797;0,089;13,824;0;;;;;;;
1232,5625;1,263;-37,297;0,744;0,053;13,824;0;;;;;;;
1233,375;1,14;-41,763;-7,531;0,027;13,821;0;;;;;;;
1234,1875;1,062;-46,236;-10,659;-0,001;13,814;0;;;;;;;
1235;1,07;-50,692;-18,51;-0,025;13,798;0;;;;;;;
1235,8125;0,984;-56,629;-21,673;-0,056;13,781;0;;;;;;;
1236,625;0,958;-61,078;-28,024;-0,079;13,76;0;;;;;;;
1237,4375;0,958;-65,536;-30,123;-0,104;13,736;0;;;;;;;
1238,25;0,849;-69,999;-32,32;-0,13;13,709;0;;;;;;;
1239,0625;0,809;-75,962;-35,635;-0,166;13,682;0;;;;;;;
1239,875;0,762;-80,43;-40,718;-0,193;13,649;0;;;;;;;
1240,6875;0,657;-84,903;-45,632;-0,221;13,613;0;;;;;;;
1241,5;0,658;-89,371;-51,146;-0,247;13,572;0;;;;;;;
1242,3125;0,592;-95,332;-52,33;-0,283;13,529;0;;;;;;;
1243,125;0,497;-99,804;-58,531;-0,311;13,482;0;;;;;;;
1243,9375;0,47;-104,285;-57,766;-0,34;13,434;0;;;;;;;
1244,75;0,405;-108,769;-61,891;-0,37;13,384;0;;;;;;;
1245,5625;0,284;-114,767;-63,532;-0,414;13,331;0;;;;;;;
1246,375;0,266;-119,267;-66,867;-0,447;13,277;0;;;;;;;
1247,1875;0,195;-123,791;-66,349;-0,485;13,223;0;;;;;;;
1248;0,103;-128,328;-66,42;-0,525;13,168;0;;;;;;;
1248,8125;0,116;-134,401;-67,421;-0,584;13,115;0;;;;;;;
1249,625;0,028;-138,977;-65,094;-0,632;13,061;0;;;;;;;
1250,4375;-0,032;-143,573;-63,954;-0,684;13,009;0;;;;;;;
1251,25;-0,092;-148,195;-63,187;-0,742;12,958;0;;;;;;;
1252,0625;-0,206;-154,359;-67,091;-0,818;12,902;0;;;;;;;
1252,875;-0,385;-158,974;-79,853;-0,874;12,841;0;;;;;;;
1253,6875;-0,544;-163,489;-122,904;-0,91;12,749;0;;;;;;;
1254,5;-0,627;-167,831;-151,393;-0,912;12,631;0;;;;;;;
1255,3125;-0,673;-173,963;-98,361;-0,982;12,557;0;;;;;;;
1256,125;-0,849;-178,529;-91,951;-1,029;12,476;0;;;;;;;
1256,9375;-1,083;-183,123;-101,986;-1,08;12,39;0;;;;;;;
1257,75;-1,229;-187,643;-149,99;-1,117;12,275;0;;;;;;;
1258,5625;-1,204;-193,546;-122,42;-1,142;12,158;0;;;;;;;
1259,375;-1,246;-198,039;-159,641;-1,174;12,041;0;;;;;;;
1260,1875;-1,371;-202,604;-136,374;-1,22;11,937;0;;;;;;;
1261;-1,5;-207,149;-141,588;-1,262;11,82;0;;;;;;;
1261,8125;-1,547;-213,167;-157,903;-1,31;11,693;0;;;;;;;
1262,625;-1,601;-217,631;-166,941;-1,335;11,561;0;;;;;;;
1263,4375;-1,631;-222,105;-176,098;-1,363;11,419;0;;;;;;;
1264,25;-1,619;-226,57;-182,512;-1,389;11,27;0;;;;;;;
1265,0625;-1,699;-232,483;-188,766;-1,416;11,121;0;;;;;;;
1265,875;-1,749;-236,944;-194,738;-1,441;10,961;0;;;;;;;
1266,6875;-1,812;-241,371;-199,406;-1,46;10,801;0;;;;;;;
1267,5;-1,897;-245,805;-203,874;-1,48;10,637;0;;;;;;;
1268,3125;-1,953;-251,718;-211,823;-1,506;10,464;0;;;;;;;
1269,125;-2,027;-256,12;-222,826;-1,52;10,285;0;;;;;;;
1269,9375;-1,998;-260,483;-241,607;-1,526;10,09;0;;;;;;;
1270,75;-1,86;-264,824;-247,875;-1,527;9,888;0;;;;;;;
1271,5625;-1,892;-265,638;-254,424;-1,525;9,683;0;;;;;;;
1272,375;-1,846;-265,564;-277,19;-1,51;9,463;0;;;;;;;
1273,1875;-1,733;-265,403;-301,797;-1,478;9,219;0;;;;;;;
1274;-1,634;-265,165;-322,456;-1,43;8,962;0;;;;;;;
1274,8125;-1,449;-264,79;-326,073;-1,355;8,696;0;;;;;;;
1275,625;-1,216;-264,541;-310,139;-1,306;8,442;0;;;;;;;
1276,4375;-1,187;-264,393;-275,717;-1,276;8,214;0;;;;;;;
1277,25;-1,258;-264,381;-241,406;-1,274;8,014;0;;;;;;;
1278,0625;-1,468;-264,487;-223,695;-1,295;7,831;0;;;;;;;
1278,875;-1,74;-264,607;-221,205;-1,319;7,651;0;;;;;;;
1279,6875;-1,917;-264,712;-223,995;-1,34;7,472;0;;;;;;;
1280,5;-1,972;-264,778;-232,781;-1,353;7,284;0;;;;;;;
1281,3125;-2,026;-264,842;-246,611;-1,366;7,086;0;;;;;;;
1282,125;-2,006;-259,281;-264,337;-1,354;6,876;0;;;;;;;
1282,9375;-1,834;-254,879;-271,479;-1,335;6,655;0;;;;;;;
