sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temepratura ohišja aktuatorja TestiranjeAktuatorja_13092024","Temepratura orodja TestiranjeAktuatorja_13092024"
2024-10-14 12:10:39,24.7,-2.80,30.3,1,0,11,-1,23.5,23.7,26,24.3
2024-10-14 12:10:40,24.2,-2.30,30.3,1,0,11,-1,23.5,23.7,26,24.3
2024-10-14 12:10:41,23.7,-1.80,30.3,1,0,11,-1,23.5,23.7,26,24.3
2024-10-14 12:10:42,23.2,-1.29,30.3,1,0,11,-1,23.5,23.7,26,24.3
2024-10-14 12:10:43,22.7,-0.790,30.3,1,0,11,-1,23.5,23.7,26,24.3
2024-10-14 12:10:44,22.2,-0.290,30.3,1,0,11,-1,23.5,23.7,26,24.3
2024-10-14 12:10:45,21.7,0.210,30.3,1,0,11,-1,23.5,23.7,26,24.4
2024-10-14 12:10:46,21.2,0.710,30.3,1,0,11,-1,23.6,23.7,26,24.4
2024-10-14 12:10:47,20.7,1.21,30.3,1,0,11,-1,23.6,23.7,26,24.3
2024-10-14 12:10:48,20.2,1.71,30.3,1,0,11,-1,23.6,23.7,26,24.3
2024-10-14 12:10:49,19.7,2.21,30.3,1,0,11,-1,23.6,23.7,26,24.3
2024-10-14 12:10:50,19.2,2.71,30.3,1,0,11,-1,23.6,23.7,26,24.3
2024-10-14 12:10:51,18.7,3.21,30.3,1,0,11,-1,23.6,23.7,26,24.4
2024-10-14 12:10:52,18.2,3.71,30.3,1,0,11,-1,23.4,23.7,26,24.4
2024-10-14 12:10:53,17.7,4.21,30.3,1,0,11,-1,23.4,23.7,26,24.4
2024-10-14 12:10:54,17.2,4.71,30.3,1,0,11,-1,23.4,23.7,26,24.4
2024-10-14 12:10:55,16.7,5.21,30.3,1,0,11,-1,23.4,23.7,26,24.4
2024-10-14 12:10:56,16.2,5.71,30.3,1,0,11,-1,23.4,23.7,26,24.3
2024-10-14 12:10:57,15.7,6.22,30.3,1,0,11,-1,23.4,23.7,26,24.3
2024-10-14 12:10:58,15.2,6.71,30.3,1,0,11,-1,23.6,23.7,26,24.3
2024-10-14 12:10:59,14.7,7.21,30.3,1,0,11,-1,23.6,23.7,26,24.3
2024-10-14 12:11:00,34.9,7.46,30.3,1,0,12,-1,23.6,23.7,26,24.3
2024-10-14 12:11:01,34.4,7.96,30.3,1,0,12,-1,23.6,23.7,26,24.3
2024-10-14 12:11:02,33.9,8.46,30.3,1,0,12,-1,23.6,23.7,26,24.3
2024-10-14 12:11:03,33.4,8.96,30.3,1,0,12,-1,23.6,23.7,26,24.3
2024-10-14 12:11:04,32.9,9.47,30.3,1,0,12,-1,23.6,23.7,26,24.4
2024-10-14 12:11:05,32.4,9.96,30.3,1,12,12,-1,23.6,23.7,26,24.3
2024-10-14 12:11:06,31.9,10.5,30.3,1,12,12,-1,23.6,23.7,26,24.3
2024-10-14 12:11:07,34.3,-11.3,30.3,1,12,14,-1,23.6,23.7,26,24.3
2024-10-14 12:11:08,33.8,-11.2,30.3,1,12,15,-1,23.6,23.7,26,24.3
2024-10-14 12:11:09,33.9,-11.0,30.3,1,12,17,-1,23.6,23.7,26,24.3
2024-10-14 12:11:10,33.8,-11.0,30.3,1,72,19,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:11,33.8,-10.5,30.3,1,72,20,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:12,33.9,-10.5,30.3,1,72,22,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:13,34.1,-10.5,30.3,1,72,24,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:14,33.6,-10.5,30.3,1,72,25,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:15,33.5,-10.4,30.3,1,96,27,-1,23.6,23.7,26,24.3
2024-10-14 12:11:16,33.7,-10.5,30.3,1,96,29,-1,23.6,23.7,26,24.3
2024-10-14 12:11:17,33.7,-9.98,30.3,1,96,30,-1,23.4,23.7,26,24.3
2024-10-14 12:11:18,33.8,-10.1,30.3,1,96,32,-1,23.4,23.7,26,24.3
2024-10-14 12:11:19,33.8,-10.1,30.3,1,96,34,-1,23.4,23.7,26,24.3
2024-10-14 12:11:20,33.3,-10.1,30.3,1,108,35,-1,23.4,23.7,26,24.3
2024-10-14 12:11:21,33.3,-10.2,30.3,1,108,37,-1,23.4,23.7,26,24.3
2024-10-14 12:11:22,33.6,-10.3,30.3,1,108,39,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:23,33.7,-9.83,30.3,1,108,40,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:24,33.7,-9.87,30.3,1,108,42,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:25,33.8,-9.95,30.3,1,96,44,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:26,33.3,-10.1,30.3,1,96,45,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:27,33.5,-10.1,30.3,1,96,47,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:28,33.6,-10.3,30.3,1,96,49,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:29,33.7,-9.79,30.3,1,96,50,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:30,33.8,-9.88,30.3,1,96,52,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:31,33.9,-10.0,30.3,1,96,54,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:32,33.4,-10.00,30.3,1,96,55,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:33,33.5,-10.1,30.3,1,96,57,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:34,33.5,-10.1,30.3,1,96,59,-1,23.7,23.7,25.9,24.3
2024-10-14 12:11:35,33.6,-9.64,30.3,1,96,60,-1,23.4,23.7,25.9,24.3
2024-10-14 12:11:36,33.8,-9.75,30.3,1,96,62,-1,23.4,23.7,25.9,24.3
2024-10-14 12:11:37,33.8,-9.85,30.3,1,96,64,-1,23.4,23.7,25.9,24.3
2024-10-14 12:11:38,33.3,-10.1,30.3,1,96,65,-1,23.4,23.7,25.9,24.3
2024-10-14 12:11:39,33.4,-10.0,30.3,1,96,67,-1,23.4,23.7,25.9,24.3
2024-10-14 12:11:40,33.5,-10.1,30.3,1,108,69,-1,23.4,23.7,25.9,24.3
2024-10-14 12:11:41,33.7,-9.62,30.3,1,108,70,-1,23.5,23.7,25.9,24.3
2024-10-14 12:11:42,33.7,-9.76,30.3,1,108,72,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:43,33.7,-9.88,30.3,1,108,74,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:44,33.2,-9.92,30.3,1,108,75,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:45,33.4,-9.96,30.3,1,96,77,-1,23.6,23.7,25.9,24.3
2024-10-14 12:11:46,33.4,-10.0,30.3,1,96,79,-1,23.6,23.7,26,24.4
2024-10-14 12:11:47,33.5,-9.54,30.3,1,96,80,-1,23.7,23.7,26,24.4
2024-10-14 12:11:48,33.6,-9.64,30.3,1,96,82,-1,23.7,23.7,26,24.4
2024-10-14 12:11:49,33.8,-9.72,30.3,1,96,84,-1,23.7,23.7,26,24.4
2024-10-14 12:11:50,33.3,-9.81,30.3,1,96,85,-1,23.7,23.7,26,24.4
2024-10-14 12:11:51,33.2,-9.92,30.3,1,96,87,-1,23.7,23.7,26,24.4
2024-10-14 12:11:52,33.3,-10.1,30.3,1,96,89,-1,23.7,23.7,26,24.3
2024-10-14 12:11:53,33.5,-9.63,30.3,1,96,90,-1,23.2,23.7,26,24.3
2024-10-14 12:11:54,33.7,-9.63,30.3,1,96,92,-1,23.2,23.7,26,24.3
2024-10-14 12:11:55,33.8,-9.65,30.3,1,108,94,-1,23.2,23.7,25.9,24.3
2024-10-14 12:11:56,33.3,-9.71,30.3,1,108,95,-1,23.2,23.7,25.9,24.3
2024-10-14 12:11:57,33.3,-9.70,30.3,1,108,97,-1,23.2,23.7,25.9,24.3
2024-10-14 12:11:58,33.3,-9.94,30.3,1,108,99,-1,23.2,23.7,26,24.3
2024-10-14 12:11:59,33.4,-9.43,30.3,1,108,100,-1,23.7,23.7,26,24.4
2024-10-14 12:12:00,33.5,-9.51,30.3,1,96,102,-1,23.7,23.7,26,24.4
2024-10-14 12:12:01,33.5,-9.58,30.3,1,96,104,-1,23.7,23.7,26,24.4
2024-10-14 12:12:02,33.0,-9.60,30.3,1,96,105,-1,23.7,23.7,26,24.4
2024-10-14 12:12:03,33.2,-9.81,30.3,1,96,107,-1,23.7,23.7,26,24.4
2024-10-14 12:12:04,33.2,-9.85,30.3,1,96,109,-1,23.7,23.7,26,24.3
2024-10-14 12:12:05,33.1,-9.35,30.3,1,96,110,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:06,33.5,-9.45,30.3,1,96,112,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:07,33.5,-9.65,30.3,1,96,114,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:08,33.1,-9.67,30.3,1,96,115,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:09,33.1,-9.83,30.3,1,96,117,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:10,33.3,-9.32,30.3,1,108,119,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:11,33.4,-9.43,30.3,1,108,120,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:12,33.5,-9.60,30.3,1,108,122,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:13,33.0,-9.69,30.3,1,108,124,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:14,33.1,-9.72,30.3,1,108,125,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:15,33.2,-9.88,30.3,1,96,127,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:16,33.3,-9.38,30.3,1,96,129,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:17,33.4,-9.46,30.3,1,96,130,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:18,33.5,-9.51,30.3,1,96,132,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:19,33.6,-9.61,30.3,1,96,134,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:20,33.1,-9.76,30.3,1,96,135,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:21,33.2,-9.85,30.3,1,96,137,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:22,33.2,-9.35,30.3,1,96,139,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:23,33.5,-9.41,30.3,1,96,140,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:24,33.4,-9.54,30.3,1,96,142,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:25,32.9,-9.67,30.3,1,108,144,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:26,33.1,-9.78,30.3,1,108,145,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:27,33.1,-9.82,30.3,1,108,147,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:28,33.3,-9.32,30.3,1,108,149,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:29,33.4,-9.41,30.3,1,108,150,-1,23.4,23.7,25.9,24.3
2024-10-14 12:12:30,33.5,-9.59,30.3,1,96,152,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:31,33.0,-9.70,30.3,1,96,154,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:32,33.2,-9.76,30.3,1,96,155,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:33,33.3,-9.94,30.3,1,96,157,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:34,33.4,-9.44,30.3,1,96,159,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:35,33.5,-9.50,30.3,1,96,160,-1,23.5,23.7,25.9,24.3
2024-10-14 12:12:36,33.5,-9.67,30.3,1,96,162,-1,23.5,23.7,25.9,24.3
2024-10-14 12:12:37,33.0,-9.75,30.3,1,96,164,-1,23.5,23.7,25.9,24.3
2024-10-14 12:12:38,33.2,-9.90,30.3,1,96,165,-1,23.5,23.7,25.9,24.3
2024-10-14 12:12:39,33.2,-10.00,30.3,1,96,167,-1,23.5,23.7,25.9,24.3
2024-10-14 12:12:40,33.4,-9.51,30.3,1,108,169,-1,23.5,23.7,25.9,24.3
2024-10-14 12:12:41,33.5,-9.51,30.3,1,108,170,-1,23.5,23.7,25.9,24.2
2024-10-14 12:12:42,33.6,-9.64,30.3,1,108,172,-1,23.7,23.7,25.9,24.2
2024-10-14 12:12:43,33.1,-9.74,30.3,1,108,174,-1,23.7,23.7,25.8,24.2
2024-10-14 12:12:44,33.3,-10.0,30.3,1,108,175,-1,23.7,23.7,25.8,24.2
2024-10-14 12:12:45,33.3,-9.97,30.3,1,96,177,-1,23.7,23.7,25.8,24.2
2024-10-14 12:12:46,33.4,-9.46,30.3,1,96,179,-1,23.7,23.7,25.8,24.2
2024-10-14 12:12:47,33.6,-9.49,30.3,1,96,180,-1,23.7,23.7,25.9,24.3
2024-10-14 12:12:48,33.6,-9.66,30.3,1,96,182,-1,23.8,23.7,25.9,24.3
2024-10-14 12:12:49,33.1,-9.75,30.3,1,96,183,-1,23.8,23.7,25.9,24.3
2024-10-14 12:12:50,33.3,-9.78,30.3,1,96,185,-1,23.8,23.7,25.9,24.3
2024-10-14 12:12:51,33.4,-9.86,30.3,1,96,187,-1,23.8,23.7,25.9,24.3
2024-10-14 12:12:52,33.3,-9.36,30.3,1,96,188,-1,23.8,23.7,25.9,24.3
2024-10-14 12:12:53,33.4,-9.37,30.3,1,96,190,-1,23.8,23.7,25.9,24.3
2024-10-14 12:12:54,33.5,-9.50,30.3,1,96,192,-1,23.7,23.7,25.9,24.2
2024-10-14 12:12:55,33.0,-9.64,30.3,1,108,193,-1,23.7,23.7,25.9,24.2
2024-10-14 12:12:56,33.1,-9.73,30.3,1,108,195,-1,23.7,23.7,25.9,24.2
2024-10-14 12:12:57,33.2,-9.85,30.3,1,108,197,-1,23.7,23.7,25.9,24.2
2024-10-14 12:12:58,33.3,-9.35,30.3,1,108,198,-1,23.7,23.7,25.9,24.2
2024-10-14 12:12:59,33.4,-9.49,30.3,1,108,200,-1,23.7,23.7,25.9,24.2
2024-10-14 12:13:00,33.5,-9.54,30.3,1,96,202,-1,23.5,23.7,25.9,24.2
2024-10-14 12:13:01,33.0,-9.66,30.3,1,96,203,-1,23.5,23.7,25.9,24.2
2024-10-14 12:13:02,33.2,-9.84,30.3,1,96,205,-1,23.5,23.7,25.9,24.2
2024-10-14 12:13:03,33.2,-9.84,30.3,1,96,207,-1,23.5,23.7,25.9,24.2
2024-10-14 12:13:04,33.4,-9.35,30.3,1,96,208,-1,23.5,23.7,25.9,24.2
2024-10-14 12:13:05,33.5,-9.48,30.3,1,96,210,-1,23.5,23.7,25.9,24.3
2024-10-14 12:13:06,33.5,-9.50,30.3,1,96,212,-1,23.5,23.7,25.9,24.3
2024-10-14 12:13:07,33.0,-9.64,30.3,1,96,213,-1,23.8,23.7,25.9,24.3
2024-10-14 12:13:08,33.1,-9.75,30.3,1,96,215,-1,23.8,23.7,25.9,24.3
2024-10-14 12:13:09,33.2,-9.77,30.3,1,96,217,-1,23.8,23.7,25.9,24.3
2024-10-14 12:13:10,33.3,-9.28,30.3,1,108,218,-1,23.8,23.7,25.9,24.3
2024-10-14 12:13:11,33.3,-9.48,30.3,1,108,220,-1,23.8,23.7,25.9,24.3
2024-10-14 12:13:12,33.5,-9.60,30.3,1,108,222,-1,23.7,23.7,25.9,24.3
2024-10-14 12:13:13,33.0,-9.73,30.3,1,108,223,-1,23.7,23.7,25.9,24.3
2024-10-14 12:13:14,33.1,-9.65,30.3,1,108,225,-1,23.7,23.7,25.9,24.3
2024-10-14 12:13:15,33.2,-9.92,30.3,1,96,227,-1,23.7,23.7,25.9,24.3
2024-10-14 12:13:16,33.3,-9.42,30.3,1,96,228,-1,23.7,23.7,25.9,24.3
2024-10-14 12:13:17,33.4,-9.47,30.3,1,96,230,-1,23.7,23.7,25.9,24.2
2024-10-14 12:13:18,33.6,-9.62,30.3,1,96,232,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:19,33.1,-9.65,30.3,1,96,233,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:20,33.2,-9.73,30.3,1,96,235,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:21,33.3,-9.86,30.3,1,96,237,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:22,33.4,-9.35,30.3,1,96,238,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:23,33.5,-9.56,30.3,1,96,240,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:24,33.6,-9.65,30.3,1,96,242,-1,23.8,23.7,25.9,24.3
2024-10-14 12:13:25,33.1,-9.62,30.3,1,108,243,-1,23.4,23.7,25.9,24.3
2024-10-14 12:13:26,33.3,-9.77,30.3,1,108,245,-1,23.4,23.7,25.9,24.3
2024-10-14 12:13:27,33.3,-9.80,30.3,1,108,247,-1,23.4,23.7,25.9,24.2
2024-10-14 12:13:28,33.4,-9.31,30.3,1,108,248,-1,23.4,23.7,25.9,24.2
2024-10-14 12:13:29,33.5,-9.53,30.3,1,108,250,-1,23.4,23.7,25.9,24.2
2024-10-14 12:13:30,33.5,-9.51,30.3,1,96,252,-1,23.9,23.7,25.8,24.2
2024-10-14 12:13:31,33.0,-9.63,30.3,1,96,253,-1,23.9,23.7,25.8,24.1
2024-10-14 12:13:32,33.1,-9.68,30.3,1,96,255,-1,23.9,23.7,25.8,24.1
2024-10-14 12:13:33,33.2,-9.78,30.3,1,96,257,-1,23.9,23.7,25.8,24.1
2024-10-14 12:13:34,33.2,-9.28,30.3,1,96,258,-1,23.9,23.7,25.8,24.1
2024-10-14 12:13:35,33.3,-9.37,30.3,1,96,260,-1,23.9,23.7,25.8,24.1
2024-10-14 12:13:36,33.5,-9.54,30.3,1,96,262,-1,23.9,23.7,25.9,24.2
2024-10-14 12:13:37,33.0,-9.52,30.3,1,96,263,-1,23.9,23.7,25.9,24.2
2024-10-14 12:13:38,33.0,-9.67,30.3,1,96,265,-1,23.9,23.7,25.9,24.2
2024-10-14 12:13:39,33.3,-9.77,30.3,1,96,267,-1,23.9,23.7,25.9,24.2
2024-10-14 12:13:40,33.3,-9.26,30.3,1,96,268,-1,23.9,23.7,25.9,24.2
2024-10-14 12:13:41,33.4,-9.34,30.3,1,96,270,-1,23.9,23.7,25.9,24.2
2024-10-14 12:13:42,33.4,-9.41,30.3,1,96,272,-1,23.9,23.7,25.8,24.1
2024-10-14 12:13:43,32.9,-9.59,30.3,1,96,273,-1,23.8,23.7,25.8,24.1
2024-10-14 12:13:44,33.2,-9.68,30.3,1,96,275,-1,23.8,23.7,25.8,24.1
2024-10-14 12:13:45,33.2,-9.81,30.3,1,108,277,-1,23.8,23.7,25.8,24.1
2024-10-14 12:13:46,33.4,-9.31,30.3,1,108,278,-1,23.8,23.7,25.8,24.1
2024-10-14 12:13:47,33.5,-9.45,30.3,1,108,280,-1,23.8,23.7,25.8,24.1
2024-10-14 12:13:48,33.5,-9.52,30.3,1,108,282,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:49,33.0,-9.65,30.3,1,108,283,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:50,33.1,-9.79,30.3,1,96,285,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:51,33.2,-9.84,30.3,1,96,287,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:52,33.4,-9.34,30.3,1,96,288,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:53,33.5,-9.45,30.3,1,96,290,-1,23.8,23.7,25.9,24.2
2024-10-14 12:13:54,33.5,-9.59,30.3,1,96,292,-1,23.8,23.7,26,24.3
2024-10-14 12:13:55,33.0,-9.74,30.3,1,96,293,-1,23.8,23.7,26,24.3
2024-10-14 12:13:56,33.3,-9.91,30.3,1,96,295,-1,23.8,23.7,26,24.3
2024-10-14 12:13:57,33.2,-9.99,30.3,1,96,297,-1,23.8,23.7,26,24.3
2024-10-14 12:13:58,33.4,-9.48,30.3,1,96,298,-1,23.8,23.7,26,24.3
2024-10-14 12:13:59,33.5,-9.58,30.3,1,96,300,-1,23.8,23.7,26,24.3
2024-10-14 12:14:00,33.6,-9.63,30.3,1,108,302,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:01,33.1,-9.71,30.3,1,108,303,-1,23.7,23.7,25.9,24.2
2024-10-14 12:14:02,33.2,-9.79,30.3,1,108,305,-1,23.7,23.7,25.9,24.2
2024-10-14 12:14:03,33.2,-10.0,30.3,1,108,307,-1,23.7,23.7,25.9,24.2
2024-10-14 12:14:04,33.4,-9.50,30.3,1,108,308,-1,23.7,23.7,25.9,24.2
2024-10-14 12:14:05,33.6,-9.57,30.3,1,96,310,-1,23.7,23.7,25.9,24.2
2024-10-14 12:14:06,33.6,-9.63,30.3,1,96,312,-1,23.7,23.7,25.9,24.2
2024-10-14 12:14:07,33.1,-9.69,30.3,1,96,313,-1,23.6,23.7,25.9,24.2
2024-10-14 12:14:08,33.2,-9.79,30.3,1,96,315,-1,23.6,23.7,25.9,24.2
2024-10-14 12:14:09,33.3,-9.94,30.3,1,96,317,-1,23.6,23.7,25.9,24.2
2024-10-14 12:14:10,33.4,-9.44,30.3,1,96,318,-1,23.6,23.7,25.9,24.2
2024-10-14 12:14:11,33.5,-9.50,30.3,1,96,320,-1,23.6,23.7,25.9,24.2
2024-10-14 12:14:12,33.6,-9.66,30.3,1,96,322,-1,23.6,23.7,25.9,24.1
2024-10-14 12:14:13,33.1,-9.65,30.3,1,96,323,-1,23.4,23.7,25.8,24.1
2024-10-14 12:14:14,33.1,-9.71,30.3,1,96,325,-1,23.4,23.7,25.8,24.1
2024-10-14 12:14:15,33.1,-9.22,30.3,1,108,327,-1,23.4,23.7,25.8,24.1
2024-10-14 12:14:16,33.3,-9.32,30.3,1,108,328,-1,23.4,23.7,25.8,24.1
2024-10-14 12:14:17,33.4,-9.46,30.3,1,108,330,-1,23.4,23.7,25.8,24.1
2024-10-14 12:14:18,33.5,-9.54,30.3,1,108,332,-1,23.4,23.7,26,24.1
2024-10-14 12:14:19,33.0,-9.65,30.3,1,108,333,-1,23.4,23.7,26,24.3
2024-10-14 12:14:20,33.1,-9.74,30.3,1,96,335,-1,23.6,23.7,26,24.3
2024-10-14 12:14:21,33.3,-9.24,30.3,1,96,337,-1,23.6,23.7,26,24.3
2024-10-14 12:14:22,33.4,-9.38,30.3,1,96,338,-1,23.6,23.7,26,24.3
2024-10-14 12:14:23,33.5,-9.51,30.3,1,96,340,-1,23.6,23.7,26,24.2
2024-10-14 12:14:24,33.0,-9.55,30.3,1,96,342,-1,23.6,23.7,26,24.2
2024-10-14 12:14:25,33.1,-9.66,30.3,1,96,343,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:26,33.3,-9.83,30.3,1,96,345,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:27,33.4,-9.33,30.3,1,96,347,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:28,33.4,-9.37,30.3,1,96,348,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:29,33.5,-9.55,30.3,1,96,350,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:30,33.1,-9.62,30.3,1,108,352,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:31,33.0,-9.75,30.3,1,108,353,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:32,33.2,-9.83,30.3,1,108,355,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:33,33.3,-9.33,30.3,1,108,357,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:34,33.3,-9.41,30.3,1,108,358,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:35,33.4,-9.51,30.3,1,96,360,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:36,32.9,-9.57,30.3,1,96,362,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:37,32.9,-9.70,30.3,1,96,363,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:38,33.2,-9.83,30.3,1,96,365,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:39,33.2,-9.33,30.3,1,96,367,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:40,33.3,-9.41,30.3,1,96,368,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:41,33.5,-9.56,30.3,1,96,370,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:42,33.0,-9.64,30.3,1,96,372,-1,23.8,23.7,25.9,24.2
2024-10-14 12:14:43,33.2,-9.72,30.3,1,96,373,-1,23.8,23.7,25.9,24.1
2024-10-14 12:14:44,33.3,-9.80,30.3,1,96,375,-1,24,23.7,25.9,24.1
2024-10-14 12:14:45,33.3,-9.30,30.3,1,108,377,-1,24,23.7,25.9,24.1
2024-10-14 12:14:46,33.4,-9.41,30.3,1,108,378,-1,24,23.7,25.9,24.1
2024-10-14 12:14:47,33.5,-9.59,30.3,1,108,380,-1,24,23.7,25.8,24.1
2024-10-14 12:14:48,33.0,-9.61,30.3,1,108,382,-1,24,23.7,25.8,24.1
2024-10-14 12:14:49,33.1,-9.69,30.3,1,108,383,-1,24,23.7,25.8,24.1
2024-10-14 12:14:50,33.2,-9.91,30.3,1,96,385,-1,23.5,23.7,25.8,24.1
2024-10-14 12:14:51,33.4,-9.41,30.3,1,96,386,-1,23.5,23.7,25.8,24.1
2024-10-14 12:14:52,33.4,-9.47,30.3,1,96,388,-1,23.5,23.7,25.8,24.1
2024-10-14 12:14:53,33.5,-9.66,30.3,1,96,390,-1,23.5,23.7,25.8,24.1
2024-10-14 12:14:54,33.0,-9.64,30.3,1,96,391,-1,23.5,23.7,25.8,24.1
2024-10-14 12:14:55,33.1,-9.72,30.3,1,96,393,-1,23.5,23.7,25.9,24.2
2024-10-14 12:14:56,33.3,-9.77,30.3,1,96,395,-1,23.9,23.7,25.9,24.2
2024-10-14 12:14:57,33.3,-9.27,30.3,1,96,397,-1,23.9,23.7,25.9,24.2
2024-10-14 12:14:58,33.4,-9.30,30.3,1,96,398,-1,23.9,23.7,25.9,24.2
2024-10-14 12:14:59,33.3,-9.45,30.3,1,96,400,-1,23.9,23.7,25.9,24.2
2024-10-14 12:15:00,32.8,-9.62,30.3,1,108,401,-1,23.9,23.7,25.9,24.1
2024-10-14 12:15:01,33.1,-9.65,30.3,1,108,403,-1,23.9,23.7,25.9,24.1
2024-10-14 12:15:02,33.1,-9.77,30.3,1,108,405,-1,23.9,23.7,25.9,24.2
2024-10-14 12:15:03,33.1,-9.28,30.3,1,108,406,-1,23.9,23.7,25.9,24.2
2024-10-14 12:15:04,33.3,-9.38,30.3,1,108,408,-1,23.9,23.7,25.9,24.2
2024-10-14 12:15:05,33.5,-9.53,30.3,1,96,410,-1,23.9,23.7,25.9,24.2
2024-10-14 12:15:06,33.0,-9.59,30.3,1,96,411,-1,23.9,23.7,25.9,24.2
2024-10-14 12:15:07,33.0,-9.60,30.3,1,96,413,-1,23.9,23.7,25.9,24.1
2024-10-14 12:15:08,33.0,-9.70,30.3,1,96,415,-1,23.8,23.7,25.9,24.1
2024-10-14 12:15:09,33.2,-9.20,30.3,1,96,416,-1,23.8,23.7,25.9,24.1
2024-10-14 12:15:10,33.3,-9.37,30.3,1,96,418,-1,23.8,23.7,25.9,24.1
