sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temperatura ohišja aktuatorja TestiranjeAktuatorja_13092024","Temperatura orodja TestiranjeAktuatorja_13092024"
2024-10-15 11:52:22,31.3,-7.51,30.3,1,192,42720,-1,25.5,26.3,27,24.9
2024-10-15 11:52:23,31.1,-7.56,30.3,1,192,42723,-1,25.5,26.3,27,24.9
2024-10-15 11:52:24,31.3,-7.45,30.3,1,192,42727,-1,25.5,26.3,27,24.9
2024-10-15 11:52:25,31.3,-7.69,30.3,1,192,42730,-1,25.5,26.3,27,24.9
2024-10-15 11:52:26,31.2,-7.42,30.3,1,204,42733,-1,25.5,26.3,27,24.9
2024-10-15 11:52:27,31.3,-7.36,30.3,1,204,42737,-1,25.5,26.3,27,24.8
2024-10-15 11:52:28,31.2,-7.41,30.3,1,204,42740,-1,25.3,26.3,27,24.8
2024-10-15 11:52:29,31.1,-7.53,30.3,1,204,42743,-1,25.3,26.3,27,24.8
2024-10-15 11:52:30,31.2,-7.47,30.3,1,204,42747,-1,25.3,26.3,27,24.8
2024-10-15 11:52:31,31.3,-7.38,30.3,1,204,42750,-1,25.3,26.3,27,24.8
2024-10-15 11:52:32,31.2,-7.54,30.3,1,204,42753,-1,25.3,26.3,27,24.8
2024-10-15 11:52:33,31.2,-7.45,30.3,1,204,42757,-1,25.3,26.3,27.2,25.1
2024-10-15 11:52:34,31.3,-7.46,30.3,1,204,42760,-1,25.4,26.3,27.2,25.1
2024-10-15 11:52:35,30.9,-7.43,30.3,1,204,42763,-1,25.4,26.3,27.2,25.1
2024-10-15 11:52:36,31.1,-7.30,30.3,1,192,42767,-1,25.4,26.3,27.2,25.1
2024-10-15 11:52:37,31.1,-7.48,30.3,1,192,42770,-1,25.4,26.3,27.2,25.1
2024-10-15 11:52:38,31.1,-7.56,30.3,1,192,42773,-1,25.4,26.3,27.2,25.1
2024-10-15 11:52:39,31.2,-7.34,30.3,1,192,42777,-1,25.4,26.3,27.1,25
2024-10-15 11:52:40,31.2,-7.45,30.3,1,192,42780,-1,25.3,26.3,27.1,25
2024-10-15 11:52:41,31.1,-7.54,30.3,1,204,42783,-1,25.3,26.3,27.1,25
2024-10-15 11:52:42,31.1,-7.40,30.3,1,204,42787,-1,25.3,26.3,27.1,25
2024-10-15 11:52:43,31.2,-7.42,30.3,1,204,42790,-1,25.3,26.3,27.1,25
2024-10-15 11:52:44,31.0,-7.53,30.3,1,204,42793,-1,25.3,26.3,27.1,25
2024-10-15 11:52:45,31.1,-7.39,30.3,1,204,42797,-1,25.3,26.3,27.1,25
2024-10-15 11:52:46,31.3,-7.48,30.3,1,204,42800,-1,25.3,26.3,27.1,24.9
2024-10-15 11:52:47,31.0,-7.55,30.3,1,204,42803,-1,25.3,26.3,27.1,24.9
2024-10-15 11:52:48,31.2,-7.26,30.3,1,204,42807,-1,25.3,26.3,27.1,24.9
2024-10-15 11:52:49,31.1,-7.21,30.3,1,204,42810,-1,25.3,26.3,27.1,24.9
2024-10-15 11:52:50,31.0,-7.51,30.3,1,204,42813,-1,25.3,26.3,27.1,24.9
2024-10-15 11:52:51,31.1,-7.30,30.3,1,192,42817,-1,25.3,26.3,27.1,25
2024-10-15 11:52:52,31.2,-7.31,30.3,1,192,42820,-1,25.2,26.3,27.1,25
2024-10-15 11:52:53,31.1,-7.49,30.3,1,192,42823,-1,25.2,26.3,27.1,25
2024-10-15 11:52:54,31.0,-7.30,30.3,1,192,42827,-1,25.2,26.3,27.1,25
2024-10-15 11:52:55,31.3,-7.34,30.3,1,192,42830,-1,25.2,26.3,27.1,25
2024-10-15 11:52:56,31.1,-7.49,30.3,1,204,42833,-1,25.2,26.3,27.1,25
2024-10-15 11:52:57,31.1,-7.34,30.3,1,204,42837,-1,25.2,26.3,27.2,25
2024-10-15 11:52:58,31.2,-7.39,30.3,1,204,42840,-1,25.2,26.3,27.2,25.1
2024-10-15 11:52:59,31.1,-7.56,30.3,1,204,42843,-1,25.4,26.3,27.2,25.1
2024-10-15 11:53:00,31.1,-7.25,30.3,1,204,42847,-1,25.4,26.3,27.2,25.1
2024-10-15 11:53:01,31.2,-7.53,30.3,1,204,42850,-1,25.4,26.3,27.2,25.1
2024-10-15 11:53:02,31.0,-7.49,30.3,1,204,42853,-1,25.4,26.3,27.2,25.1
2024-10-15 11:53:03,31.1,-7.39,30.3,1,204,42857,-1,25.4,26.3,27.2,25
2024-10-15 11:53:04,31.3,-7.46,30.3,1,204,42860,-1,25.2,26.3,27,24.9
2024-10-15 11:53:05,30.9,-7.51,30.3,1,204,42863,-1,25.2,26.3,27,24.9
2024-10-15 11:53:06,31.0,-7.34,30.3,1,192,42867,-1,25.2,26.3,27,24.9
2024-10-15 11:53:07,31.1,-7.43,30.3,1,192,42870,-1,25.2,26.3,27,24.9
2024-10-15 11:53:08,30.9,-7.47,30.3,1,192,42873,-1,25.2,26.3,27,24.9
2024-10-15 11:53:09,31.1,-7.32,30.3,1,192,42877,-1,25.2,26.3,27,25
2024-10-15 11:53:10,31.3,-7.46,30.3,1,192,42880,-1,25.2,26.3,27.1,25
2024-10-15 11:53:11,31.0,-7.45,30.3,1,204,42883,-1,25.2,26.3,27.1,25
2024-10-15 11:53:12,31.1,-7.36,30.3,1,204,42887,-1,25.2,26.3,27.1,25
2024-10-15 11:53:13,31.2,-7.52,30.3,1,204,42890,-1,25.2,26.3,27.1,25
2024-10-15 11:53:14,31.0,-7.61,30.3,1,204,42893,-1,25.2,26.3,27.1,25
2024-10-15 11:53:15,31.2,-7.30,30.3,1,204,42897,-1,25.2,26.3,27.1,25
2024-10-15 11:53:16,31.5,-7.71,30.3,1,204,42900,-1,25.2,26.3,27,24.8
2024-10-15 11:53:17,31.2,-7.74,30.3,1,204,42903,-1,25.4,26.3,27,24.8
2024-10-15 11:53:18,31.1,-7.45,30.3,1,204,42907,-1,25.4,26.3,27,24.8
2024-10-15 11:53:19,31.3,-7.55,30.3,1,204,42910,-1,25.4,26.3,27,24.8
2024-10-15 11:53:20,31.1,-7.48,30.3,1,204,42913,-1,25.4,26.3,27,24.8
2024-10-15 11:53:21,31.1,-7.46,30.3,1,192,42917,-1,25.4,26.3,27,24.8
2024-10-15 11:53:22,31.3,-7.62,30.3,1,192,42920,-1,25.4,26.3,27.2,25
2024-10-15 11:53:23,31.1,-7.74,30.3,1,192,42923,-1,25,26.3,27.2,25
2024-10-15 11:53:24,31.2,-7.45,30.3,1,192,42927,-1,25,26.3,27.2,25
2024-10-15 11:53:25,31.2,-7.62,30.3,1,192,42930,-1,25,26.3,27.2,25
2024-10-15 11:53:26,31.1,-7.69,30.3,1,204,42933,-1,25,26.3,27.2,25
2024-10-15 11:53:27,31.1,-7.43,30.3,1,204,42937,-1,25,26.3,27.2,25
2024-10-15 11:53:28,31.2,-7.70,30.3,1,204,42940,-1,25,26.3,27.1,24.9
2024-10-15 11:53:29,31.0,-7.63,30.3,1,204,42943,-1,25.2,26.3,27.1,24.9
2024-10-15 11:53:30,31.1,-7.59,30.3,1,204,42947,-1,25.2,26.3,27.1,24.9
2024-10-15 11:53:31,31.3,-7.58,30.3,1,204,42950,-1,25.2,26.3,27.1,24.9
2024-10-15 11:53:32,31.1,-7.80,30.3,1,204,42953,-1,25.2,26.3,27.1,24.9
2024-10-15 11:53:33,30.9,-7.44,30.3,1,204,42957,-1,25.2,26.3,27.1,24.9
2024-10-15 11:53:34,31.2,-7.65,30.3,1,204,42960,-1,25.2,26.3,27.2,25
2024-10-15 11:53:35,30.9,-7.62,30.3,1,204,42963,-1,25.4,26.3,27.2,25
2024-10-15 11:53:36,30.9,-7.53,30.3,1,192,42967,-1,25.4,26.3,27.2,25
2024-10-15 11:53:37,31.0,-7.41,30.3,1,192,42970,-1,25.4,26.3,27.2,25
2024-10-15 11:53:38,31.0,-7.53,30.3,1,192,42973,-1,25.4,26.3,27.2,25
2024-10-15 11:53:39,31.0,-7.38,30.3,1,192,42977,-1,25.4,26.3,27.2,25
2024-10-15 11:53:40,31.0,-7.45,30.3,1,204,42981,-1,25.4,26.3,27.3,25.1
2024-10-15 11:53:41,30.9,-7.63,30.3,1,204,42983,-1,25.3,26.3,27.3,25.1
2024-10-15 11:53:42,31.0,-7.35,30.3,1,204,42987,-1,25.3,26.3,27.3,25.1
2024-10-15 11:53:43,31.1,-7.50,30.3,1,204,42990,-1,25.3,26.3,27.3,25.1
2024-10-15 11:53:44,30.9,-7.47,30.3,1,204,42993,-1,25.3,26.3,27.3,25.1
2024-10-15 11:53:45,30.9,-7.40,30.3,1,204,42997,-1,25.3,26.3,27.3,25.1
2024-10-15 11:53:46,30.9,-7.38,30.3,1,204,43000,-1,25.3,26.3,27.3,24.9
2024-10-15 11:53:47,30.6,-7.57,30.3,1,204,43003,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:48,30.6,-7.31,30.3,1,204,43007,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:49,30.8,-7.50,30.3,1,204,43010,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:50,30.8,-7.56,30.3,1,204,43013,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:51,30.9,-7.31,30.3,1,192,43017,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:52,30.8,-7.48,30.3,1,192,43020,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:53,30.6,-7.58,30.3,1,192,43023,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:54,30.7,-7.36,30.3,1,192,43027,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:55,30.7,-7.34,30.3,1,192,43030,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:56,30.6,-7.45,30.3,1,204,43033,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:57,30.6,-7.25,30.3,1,204,43037,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:58,30.7,-7.09,30.3,1,204,43040,-1,25.4,26.3,27.1,24.9
2024-10-15 11:53:59,30.4,-7.33,30.3,1,204,43043,-1,25.5,26.3,27.2,25
2024-10-15 11:54:00,30.6,-7.18,30.3,1,204,43047,-1,25.5,26.3,27.2,25
2024-10-15 11:54:01,30.8,-7.33,30.3,1,204,43050,-1,25.5,26.3,27.2,25
2024-10-15 11:54:02,30.7,-7.42,30.3,1,204,43053,-1,25.5,26.3,27.2,25
2024-10-15 11:54:03,30.8,-7.16,30.3,1,204,43057,-1,25.5,26.3,27.2,25
2024-10-15 11:54:04,30.8,-7.25,30.3,1,204,43060,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:05,30.5,-7.40,30.3,1,204,43063,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:06,30.6,-7.20,30.3,1,192,43067,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:07,30.9,-7.24,30.3,1,192,43070,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:08,30.5,-7.38,30.3,1,192,43073,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:09,30.6,-7.11,30.3,1,192,43077,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:10,30.8,-7.25,30.3,1,192,43080,-1,25.2,26.3,27.1,24.9
2024-10-15 11:54:11,30.6,-7.36,30.3,1,204,43083,-1,25.2,26.3,27.1,24.9
2024-10-15 11:54:12,30.7,-7.07,30.3,1,204,43087,-1,25.4,26.3,27.1,24.9
2024-10-15 11:54:13,30.7,-7.28,30.3,1,204,43090,-1,25.4,26.3,27.1,24.9
2024-10-15 11:54:14,30.4,-7.35,30.3,1,204,43093,-1,25.4,26.3,27.1,24.9
2024-10-15 11:54:15,30.5,-7.08,30.3,1,204,43097,-1,25.4,26.3,27.1,24.9
2024-10-15 11:54:16,30.8,-7.23,30.3,1,204,43100,-1,25.4,26.3,27.1,24.9
2024-10-15 11:54:17,30.5,-7.29,30.3,1,204,43103,-1,25.1,26.3,27.3,25
2024-10-15 11:54:18,30.8,-7.17,30.3,1,204,43107,-1,25.1,26.3,27.3,25
2024-10-15 11:54:19,30.7,-7.36,30.3,1,204,43110,-1,25.1,26.3,27.3,25
2024-10-15 11:54:20,30.6,-7.50,30.3,1,204,43113,-1,25.1,26.3,27.3,25
2024-10-15 11:54:21,30.7,-7.28,30.3,1,192,43117,-1,25.1,26.3,27.3,25
2024-10-15 11:54:22,31.0,-7.44,30.3,1,192,43120,-1,25.1,26.3,27.3,25
2024-10-15 11:54:23,30.8,-7.44,30.3,1,192,43123,-1,25.1,26.3,27.2,24.9
2024-10-15 11:54:24,30.9,-7.35,30.3,1,192,43127,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:25,31.1,-7.49,30.3,1,192,43130,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:26,30.8,-7.47,30.3,1,204,43133,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:27,30.9,-7.37,30.3,1,204,43137,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:28,31.1,-7.42,30.3,1,204,43140,-1,25.5,26.3,27.2,24.9
2024-10-15 11:54:29,30.9,-7.38,30.3,1,204,43143,-1,25.5,26.3,27.2,25
2024-10-15 11:54:30,30.9,-7.29,30.3,1,204,43147,-1,25.3,26.3,27.2,25
2024-10-15 11:54:31,31.0,-7.37,30.3,1,204,43150,-1,25.3,26.3,27.2,25
2024-10-15 11:54:32,30.8,-7.60,30.3,1,204,43153,-1,25.3,26.3,27.2,25
2024-10-15 11:54:33,31.0,-7.36,30.3,1,204,43157,-1,25.3,26.3,27.2,25
2024-10-15 11:54:34,31.0,-7.47,30.3,1,204,43160,-1,25.3,26.3,27.2,25
2024-10-15 11:54:35,30.8,-7.59,30.3,1,192,43163,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:36,30.8,-7.38,30.3,1,192,43167,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:37,31.1,-7.55,30.3,1,192,43170,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:38,30.6,-7.60,30.3,1,192,43173,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:39,30.8,-7.43,30.3,1,192,43177,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:40,30.9,-7.53,30.3,1,204,43180,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:41,30.7,-7.52,30.3,1,204,43183,-1,25.3,26.3,27.2,24.9
2024-10-15 11:54:42,30.9,-7.42,30.3,1,204,43187,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:43,31.0,-7.37,30.3,1,204,43190,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:44,31.0,-7.63,30.3,1,204,43193,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:45,30.8,-7.39,30.3,1,204,43197,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:46,30.9,-7.43,30.3,1,204,43200,-1,25.2,26.3,27.2,24.9
2024-10-15 11:54:47,30.9,-7.41,30.3,1,204,43203,-1,25.2,26.3,27.3,25
2024-10-15 11:54:48,31.0,-7.40,30.3,1,204,43207,-1,25.2,26.3,27.3,25
2024-10-15 11:54:49,30.9,-7.35,30.3,1,204,43210,-1,25.3,26.3,27.3,25
2024-10-15 11:54:50,30.7,-7.49,30.3,1,204,43213,-1,25.3,26.3,27.3,25
2024-10-15 11:54:51,30.9,-7.32,30.3,1,192,43217,-1,25.3,26.3,27.3,25
2024-10-15 11:54:52,31.0,-7.42,30.3,1,192,43220,-1,25.3,26.3,27.3,25
2024-10-15 11:54:53,30.8,-7.34,30.3,1,192,43223,-1,25.3,26.3,27.3,25
2024-10-15 11:54:54,30.8,-7.29,30.3,1,192,43227,-1,25.3,26.3,27.3,25
2024-10-15 11:54:55,31.0,-7.22,30.3,1,192,43230,-1,25.3,26.3,27.3,25
2024-10-15 11:54:56,30.7,-7.58,30.3,1,204,43233,-1,25.3,26.3,27.3,25
2024-10-15 11:54:57,30.7,-7.26,30.3,1,204,43237,-1,25.3,26.3,27.3,25
2024-10-15 11:54:58,31.0,-7.44,30.3,1,204,43240,-1,25.3,26.3,27.3,25
2024-10-15 11:54:59,30.7,-7.45,30.3,1,204,43243,-1,25.3,26.3,27.3,24.9
2024-10-15 11:55:00,30.7,-7.29,30.3,1,204,43247,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:01,30.8,-7.30,30.3,1,204,43250,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:02,30.6,-7.38,30.3,1,204,43253,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:03,30.6,-7.17,30.3,1,204,43257,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:04,30.7,-7.21,30.3,1,204,43260,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:05,30.5,-7.28,30.3,1,204,43263,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:06,30.6,-7.07,30.3,1,192,43266,-1,25.3,26.3,27.2,24.9
2024-10-15 11:55:07,30.6,-7.24,30.3,1,192,43270,-1,25.4,26.3,27.2,24.9
2024-10-15 11:55:08,30.5,-7.29,30.3,1,192,43273,-1,25.4,26.3,27.2,24.9
2024-10-15 11:55:09,30.6,-7.10,30.3,1,192,43277,-1,25.4,26.3,27.2,24.9
2024-10-15 11:55:10,30.7,-7.24,30.3,1,192,43280,-1,25.4,26.3,27.2,24.9
2024-10-15 11:55:11,30.5,-7.33,30.3,1,204,43283,-1,25.4,26.3,27.2,24.9
2024-10-15 11:55:12,30.7,-7.15,30.3,1,204,43287,-1,25.3,26.3,27.3,25
2024-10-15 11:55:13,30.8,-7.17,30.3,1,204,43290,-1,25.3,26.3,27.3,25
2024-10-15 11:55:14,30.5,-7.32,30.3,1,204,43293,-1,25.3,26.3,27.3,25
2024-10-15 11:55:15,30.7,-7.14,30.3,1,204,43297,-1,25.3,26.3,27.3,25
2024-10-15 11:55:16,30.7,-7.21,30.3,1,204,43300,-1,25.3,26.3,27.3,25
2024-10-15 11:55:17,30.7,-7.29,30.3,1,204,43303,-1,25.3,26.3,27.3,25
2024-10-15 11:55:18,30.7,-7.13,30.3,1,204,43307,-1,25.3,26.3,27.2,25
2024-10-15 11:55:19,30.9,-7.18,30.3,1,204,43310,-1,25.3,26.3,27.2,25
2024-10-15 11:55:20,30.5,-7.38,30.3,1,192,43313,-1,25.3,26.3,27.2,25
2024-10-15 11:55:21,30.8,-7.23,30.3,1,192,43316,-1,25.3,26.3,27.2,25
2024-10-15 11:55:22,30.9,-7.34,30.3,1,192,43320,-1,25.3,26.3,27.2,25
2024-10-15 11:55:23,30.6,-7.33,30.3,1,192,43323,-1,25.3,26.3,27.2,25
2024-10-15 11:55:24,30.8,-7.18,30.3,1,192,43326,-1,25.3,26.3,27.3,25
2024-10-15 11:55:25,30.8,-7.28,30.3,1,192,43330,-1,25.3,26.3,27.3,25
2024-10-15 11:55:26,30.6,-7.33,30.3,1,204,43333,-1,25.3,26.3,27.3,25
2024-10-15 11:55:27,30.7,-7.09,30.3,1,204,43336,-1,25.3,26.3,27.3,25
2024-10-15 11:55:28,30.8,-7.21,30.3,1,204,43340,-1,25.3,26.3,27.3,25
2024-10-15 11:55:29,30.6,-7.31,30.3,1,204,43343,-1,25.3,26.3,27.3,25
2024-10-15 11:55:30,30.6,-7.03,30.3,1,204,43346,-1,25.3,26.3,27.2,25
2024-10-15 11:55:31,30.7,-7.13,30.3,1,204,43350,-1,25.3,26.3,27.2,25
2024-10-15 11:55:32,30.5,-7.39,30.3,1,204,43353,-1,25.3,26.3,27.2,25
2024-10-15 11:55:33,30.6,-7.16,30.3,1,204,43357,-1,25.3,26.3,27.3,25
2024-10-15 11:55:34,30.7,-7.18,30.3,1,204,43360,-1,25.3,26.3,27.3,25
2024-10-15 11:55:35,30.5,-7.29,30.3,1,204,43363,-1,25.3,26.3,27.3,25
2024-10-15 11:55:36,30.7,-7.11,30.3,1,192,43366,-1,25.3,26.3,27.3,25
2024-10-15 11:55:37,30.6,-7.09,30.3,1,192,43370,-1,25.3,26.3,27.3,25
2024-10-15 11:55:38,30.5,-7.29,30.3,1,192,43373,-1,25.3,26.3,27.3,25
2024-10-15 11:55:39,30.6,-7.01,30.3,1,192,43376,-1,25.3,26.3,27.3,25
2024-10-15 11:55:40,30.8,-7.12,30.3,1,192,43380,-1,25.3,26.3,27.3,25
2024-10-15 11:55:41,30.6,-7.27,30.3,1,204,43383,-1,25.3,26.3,27.3,25
2024-10-15 11:55:42,30.7,-7.04,30.3,1,204,43387,-1,25.3,26.3,27.4,25.1
2024-10-15 11:55:43,30.8,-7.12,30.3,1,204,43390,-1,25.2,26.3,27.4,25.1
2024-10-15 11:55:44,30.5,-7.32,30.3,1,204,43393,-1,25.2,26.3,27.4,25.1
2024-10-15 11:55:45,30.7,-7.03,30.3,1,204,43396,-1,25.2,26.3,27.4,25.1
2024-10-15 11:55:46,30.7,-7.19,30.3,1,204,43400,-1,25.2,26.3,27.4,25.1
2024-10-15 11:55:47,30.5,-7.22,30.3,1,204,43403,-1,25.2,26.3,27.4,25.1
2024-10-15 11:55:48,30.6,-7.03,30.3,1,204,43407,-1,25.2,26.3,27.2,25.1
2024-10-15 11:55:49,30.6,-7.12,30.3,1,204,43410,-1,25.2,26.3,27.2,24.9
2024-10-15 11:55:50,30.6,-7.23,30.3,1,204,43413,-1,25.2,26.3,27.2,24.9
2024-10-15 11:55:51,30.7,-6.93,30.3,1,192,43416,-1,25.2,26.3,27.2,24.9
2024-10-15 11:55:52,30.7,-7.23,30.3,1,192,43420,-1,25.2,26.3,27.2,24.9
2024-10-15 11:55:53,30.5,-7.19,30.3,1,192,43423,-1,25.2,26.3,27.2,24.9
2024-10-15 11:55:54,30.7,-7.06,30.3,1,192,43426,-1,25.2,26.3,27.2,25
2024-10-15 11:55:55,30.9,-7.22,30.3,1,192,43430,-1,25.3,26.3,27.3,25
2024-10-15 11:55:56,30.6,-7.39,30.3,1,204,43433,-1,25.3,26.3,27.3,25
2024-10-15 11:55:57,30.7,-7.08,30.3,1,204,43436,-1,25.3,26.3,27.3,25
2024-10-15 11:55:58,30.9,-7.25,30.3,1,204,43440,-1,25.3,26.3,27.3,25
2024-10-15 11:55:59,30.7,-7.39,30.3,1,204,43443,-1,25.3,26.3,27.3,25
2024-10-15 11:56:00,30.7,-7.12,30.3,1,204,43446,-1,25.3,26.3,27.3,25
2024-10-15 11:56:01,30.9,-7.28,30.3,1,204,43450,-1,25.3,26.3,27.3,25
2024-10-15 11:56:02,30.6,-7.29,30.3,1,204,43453,-1,25.2,26.3,27.3,25
2024-10-15 11:56:03,30.7,-7.08,30.3,1,204,43457,-1,25.2,26.3,27.3,25
2024-10-15 11:56:04,30.9,-7.24,30.3,1,204,43460,-1,25.2,26.3,27.3,25
2024-10-15 11:56:05,30.6,-7.30,30.3,1,204,43463,-1,25.2,26.3,27.3,25
2024-10-15 11:56:06,30.9,-7.09,30.3,1,192,43466,-1,25.2,26.3,27.3,25
2024-10-15 11:56:07,31.0,-7.26,30.3,1,192,43470,-1,25,26.3,27.4,25
2024-10-15 11:56:08,30.8,-7.36,30.3,1,192,43473,-1,25,26.3,27.4,25
2024-10-15 11:56:09,30.9,-7.17,30.3,1,192,43476,-1,25,26.3,27.4,25
2024-10-15 11:56:10,31.0,-7.18,30.3,1,192,43480,-1,25,26.3,27.4,25
2024-10-15 11:56:11,30.9,-7.49,30.3,1,204,43483,-1,25,26.3,27.4,25
2024-10-15 11:56:12,31.0,-7.28,30.3,1,204,43486,-1,25,26.3,27.4,24.9
2024-10-15 11:56:13,30.9,-7.46,30.3,1,204,43490,-1,25,26.3,27.3,24.9
2024-10-15 11:56:14,31.0,-7.55,30.3,1,204,43493,-1,25.3,26.3,27.3,24.9
2024-10-15 11:56:15,30.8,-7.28,30.3,1,204,43496,-1,25.3,26.3,27.3,24.9
2024-10-15 11:56:16,30.9,-7.39,30.3,1,192,43500,-1,25.3,26.3,27.3,24.9
2024-10-15 11:56:17,30.9,-7.42,30.3,1,192,43503,-1,25.3,26.3,27.3,24.9
2024-10-15 11:56:18,31.0,-7.30,30.3,1,192,43506,-1,25.3,26.3,27.3,24.9
2024-10-15 11:56:19,31.1,-7.40,30.3,1,192,43510,-1,25.3,26.3,27.3,25
2024-10-15 11:56:20,30.7,-7.47,30.3,1,192,43513,-1,25.3,26.3,27.3,25
2024-10-15 11:56:21,30.9,-7.33,34.8,1,204,43516,-1,25.3,26.3,27.3,25
2024-10-15 11:56:22,30.9,-7.43,30.3,1,204,43520,-1,25.3,26.3,27.3,25
2024-10-15 11:56:23,30.8,-7.61,30.3,1,204,43523,-1,25.3,26.3,27.3,25
2024-10-15 11:56:24,31.1,-7.39,30.3,1,204,43526,-1,25.3,26.3,27.3,25
2024-10-15 11:56:25,31.2,-7.51,30.3,1,204,43530,-1,25.3,26.3,27.3,25
2024-10-15 11:56:26,30.9,-7.59,30.3,1,204,43533,-1,25.4,26.3,27.3,25
2024-10-15 11:56:27,31.0,-7.50,30.3,1,204,43536,-1,25.4,26.3,27.3,25
2024-10-15 11:56:28,31.1,-7.46,30.3,1,204,43540,-1,25.4,26.3,27.3,25
2024-10-15 11:56:29,30.9,-7.58,30.3,1,204,43543,-1,25.4,26.3,27.3,25
2024-10-15 11:56:30,31.0,-7.37,30.3,1,204,43546,-1,25.4,26.3,27.3,25
2024-10-15 11:56:31,30.9,-7.45,30.3,1,192,43550,-1,25.4,26.3,27.3,25
2024-10-15 11:56:32,30.8,-7.60,30.3,1,192,43553,-1,25.3,26.3,27.3,25
2024-10-15 11:56:33,30.9,-7.38,30.3,1,192,43556,-1,25.3,26.3,27.3,25
2024-10-15 11:56:34,31.0,-7.55,30.3,1,192,43560,-1,25.3,26.3,27.3,25
2024-10-15 11:56:35,31.0,-7.57,30.3,1,192,43563,-1,25.3,26.3,27.3,25
2024-10-15 11:56:36,30.9,-7.28,30.3,1,204,43566,-1,25.3,26.3,27.3,25
2024-10-15 11:56:37,31.2,-7.55,30.3,1,204,43570,-1,25.3,26.3,27.4,25
2024-10-15 11:56:38,30.8,-7.56,30.3,1,204,43573,-1,25.3,26.3,27.4,25
2024-10-15 11:56:39,30.9,-7.43,30.3,1,204,43576,-1,25.3,26.3,27.4,25
2024-10-15 11:56:40,30.8,-7.52,30.3,1,204,43580,-1,25.3,26.3,27.4,25
2024-10-15 11:56:41,30.8,-7.62,30.3,1,204,43583,-1,25.3,26.3,27.4,25
2024-10-15 11:56:42,30.7,-7.31,30.3,1,204,43586,-1,25.3,26.3,27.4,25
2024-10-15 11:56:43,30.9,-7.42,30.3,1,204,43590,-1,25.3,26.3,27.2,25
2024-10-15 11:56:44,30.6,-7.42,30.3,1,204,43593,-1,25.3,26.3,27.2,24.9
2024-10-15 11:56:45,30.8,-7.19,34.8,1,204,43596,-1,25.3,26.3,27.2,24.9
2024-10-15 11:56:46,31.0,-7.32,30.3,1,192,43600,-1,25.3,26.3,27.2,24.9
2024-10-15 11:56:47,30.7,-7.39,30.3,1,192,43603,-1,25.3,26.3,27.2,24.9
2024-10-15 11:56:48,30.8,-7.22,30.3,1,192,43606,-1,25.3,26.3,27.2,24.9
2024-10-15 11:56:49,30.8,-7.38,30.3,1,192,43610,-1,25.3,26.3,27.2,25
2024-10-15 11:56:50,30.7,-7.48,30.3,1,192,43613,-1,25,26.3,27.3,25
2024-10-15 11:56:51,30.9,-7.24,30.3,1,204,43616,-1,25,26.3,27.3,25
